PostalCode,total_policies,claims_count,freq,mean_margin
1687,131,0,0.0,113.89857238516106
453,130,0,0.0,65.09920176993316
931,130,1,0.007692307692307693,63.853991902833656
469,130,0,0.0,52.1019298245608
4800,129,0,0.0,92.51064207352987
4270,128,0,0.0,160.6973026315786
8566,127,0,0.0,81.90406576830662
821,126,0,0.0,82.42023598422553
1127,126,0,0.0,62.72161793372278
7755,126,0,0.0,88.10086614385374
982,125,0,0.0,101.95210336486326
8446,124,0,0.0,69.6894241652514
3616,121,0,0.0,33.80492967957065
2230,121,0,0.0,102.8213476873999
195,121,0,0.0,100.08608452950527
4027,121,3,0.024793388429752067,-271.90560996132075
6229,121,0,0.0,7.971635727548595
2930,121,0,0.0,123.48906686871773
3602,121,1,0.008264462809917356,98.33342830216003
2375,120,0,0.0,61.66945540935654
6205,120,0,0.0,107.45103615984368
4480,120,0,0.0,111.6834976608183
9752,120,0,0.0,118.86463450292366
1423,120,0,0.0,171.01085689571093
2128,120,0,0.0,0.0
1688,120,0,0.0,124.26579166666632
8601,120,0,0.0,62.868274853801005
49,120,1,0.008333333333333333,-144.71990963969085
721,120,3,0.025,71.52954678362534
3200,119,0,0.0,84.39025210084014
807,117,0,0.0,120.405562158083
4075,115,0,0.0,74.8901018851475
1474,112,0,0.0,108.70947727180814
6120,112,0,0.0,69.18056902859816
1507,111,1,0.009009009009009009,-247.59657426223265
1806,110,0,0.0,64.55487559808591
690,110,0,0.0,9.839847893193326
199,110,2,0.01818181818181818,108.92862440191354
1342,110,2,0.01818181818181818,-1511.886460307664
1360,110,0,0.0,90.2260438596487
139,110,2,0.01818181818181818,-67.50504944178677
1240,110,0,0.0,88.642559808612
984,110,0,0.0,104.07820733652262
5200,110,0,0.0,0.0
2835,110,0,0.0,66.99463317384327
9334,110,0,0.0,134.22874003189753
286,108,0,0.0,1.0978514274035927
1250,108,0,0.0,0.0
4980,108,0,0.0,134.4870614035085
1154,108,0,0.0,8.62683804418449
3968,108,0,0.0,120.64567982456091
7395,108,0,0.0,119.37224454505397
6571,108,1,0.009259259259259259,-4.6261111111111965
5720,108,0,0.0,126.27558715336693
1372,108,0,0.0,13.54210279943675
9700,108,0,0.0,87.37143479217708
457,108,0,0.0,78.88609161793345
422,108,0,0.0,58.538166666666335
3203,105,0,0.0,135.50604010025037
388,104,0,0.0,59.74621710526275
6350,104,0,0.0,56.20902918353563
3350,104,2,0.019230769230769232,-189.27968117408957
751,100,0,0.0,0.0
2146,100,1,0.01,59.284443508771744
121,100,0,0.0,118.78185087719261
2231,100,0,0.0,35.90207894736825
351,100,0,0.0,83.48281298245587
116,100,0,0.0,90.87448798245585
9868,100,0,0.0,116.042377192982
8447,100,0,0.0,134.77561403508741
9725,100,0,0.0,139.7568771929821
561,100,0,0.0,80.65718347953178
132,100,1,0.01,105.8011052631573
1747,99,0,0.0,112.99413255360578
8306,99,0,0.0,112.97350877192936
8165,99,0,0.0,90.56821371610792
1052,99,0,0.0,118.20565390749572
925,99,0,0.0,111.75782296650681
802,99,0,0.0,15.38610133593995
3612,99,0,0.0,53.746270600744204
5700,99,1,0.010101010101010102,-399.4849048492856
9600,96,0,0.0,123.77466934697833
7782,96,0,0.0,67.46884072580616
4125,96,0,0.0,56.69953115862531
7130,92,0,0.0,132.00355854309663
4490,91,0,0.0,122.91546462309591
2061,90,0,0.0,83.29422904483386
5480,90,0,0.0,87.28128492527573
9447,90,0,0.0,59.323306627679926
9459,90,0,0.0,119.03001448992822
6850,90,0,0.0,96.65319886289748
382,90,0,0.0,61.39447236370456
4990,90,0,0.0,136.916631578947
2057,90,0,0.0,106.51580204992726
301,90,0,0.0,105.43153067929627
1693,90,0,0.0,114.70842070678448
2018,90,0,0.0,0.0
1947,89,2,0.02247191011235955,-250.7072822787309
8530,88,0,0.0,86.8776794258369
4180,88,0,0.0,157.28193162525056
1365,88,0,0.0,80.7422955574415
8170,88,0,0.0,65.35142228738947
6105,88,0,0.0,12.781731234243887
1425,88,1,0.011363636363636364,-11.92884569378054
3934,84,1,0.011904761904761904,110.70994987468632
2881,82,0,0.0,79.40231769431398
1665,82,2,0.024390243902439025,-643.1399950308501
5070,82,0,0.0,23.052615670766098
1629,81,0,0.0,84.84300114583496
196,81,0,0.0,0.0
1577,81,0,0.0,134.7591829633818
1513,81,0,0.0,83.83098056271675
5455,80,0,0.0,0.0
3830,80,0,0.0,123.47089399405726
5687,80,0,0.0,52.46166383701173
5611,80,0,0.0,96.4375712719296
5614,80,0,0.0,69.13983294425529
2869,80,0,0.0,0.0
1835,80,0,0.0,108.85212499999946
1869,80,0,0.0,109.84620833333278
2470,80,1,0.0125,-10.625
827,80,0,0.0,72.50132894736825
7442,80,0,0.0,95.07280259620799
9445,80,0,0.0,106.66071030701725
837,80,0,0.0,51.89084316638311
1612,80,0,0.0,67.68343706140327
3381,80,0,0.0,0.0
1794,79,0,0.0,131.26192982456095
6241,77,0,0.0,70.87118819776673
1751,77,2,0.025974025974025976,-1221.0908424470267
4,77,0,0.0,113.94773654916482
4084,76,0,0.0,109.23208608852309
1829,76,1,0.013157894736842105,97.372785087719
4100,73,0,0.0,147.17056825669974
194,73,0,0.0,98.99947608747874
3607,72,0,0.0,144.33633406432708
1940,72,0,0.0,120.48915200748246
8460,72,0,0.0,0.0
3010,72,0,0.0,158.9147548025527
4220,72,0,0.0,149.61645782242306
4342,71,0,0.0,150.39299851741993
2028,70,0,0.0,124.32189240959511
1631,70,0,0.0,114.96452595775106
2019,70,0,0.0,69.78411654135321
1126,70,2,0.02857142857142857,-109.28596634443268
3651,70,1,0.014285714285714285,-752.3117561314
600,70,0,0.0,114.6120721446469
4470,70,0,0.0,152.13340100250585
3245,70,0,0.0,158.27797099892555
4140,70,0,0.0,163.8336403508768
8586,70,0,0.0,0.0
939,70,0,0.0,123.0702738990328
1833,68,0,0.0,105.27503499617133
2841,66,0,0.0,50.34057814992009
746,66,0,0.0,68.7954736670606
743,66,0,0.0,91.48990340587507
607,66,0,0.0,101.18495215310963
380,66,0,0.0,61.444202551833726
7200,66,0,0.0,114.28540026753058
2531,66,0,0.0,9.969133096671227
2415,66,0,0.0,77.58205741626745
1757,65,0,0.0,116.94573549257738
1949,64,1,0.015625,-208.7598578673254
4019,64,0,0.0,0.0
4148,64,0,0.0,0.0
7195,64,0,0.0,126.61028689888752
462,64,0,0.0,81.24729047290566
258,63,0,0.0,70.28380534669996
5500,63,1,0.015873015873015872,96.30805346700024
2860,60,0,0.0,87.00345614035061
1820,60,0,0.0,138.3223710149024
4457,60,0,0.0,112.80868849902522
738,60,0,0.0,148.25208588002232
325,60,0,0.0,60.51565171665697
1023,60,1,0.016666666666666666,69.98821929824526
337,60,0,0.0,86.43314035087691
8577,60,0,0.0,98.66693784191621
3925,60,0,0.0,154.23290341444968
1900,60,0,0.0,124.11387832484395
7788,59,0,0.0,51.571974427594284
1861,58,0,0.0,99.34885823754753
3915,58,0,0.0,49.19131384495707
7646,57,0,0.0,1.5389350569405964
9830,56,0,0.0,131.7608946473322
4184,56,0,0.0,0.0
951,56,0,0.0,99.39906798245563
1068,56,0,0.0,98.5951020408157
455,56,0,0.0,67.30591232545618
2920,55,3,0.05454545454545454,-1613.1773125996797
1389,55,0,0.0,121.16603168527338
7655,55,0,0.0,129.01902711323746
8599,55,1,0.01818181818181818,63.87339712918619
2610,55,0,0.0,78.39745614035046
9323,55,1,0.01818181818181818,-718.8136682615633
4319,54,0,0.0,170.421530214425
2070,54,1,0.018518518518518517,-743.4864084868688
5365,54,0,0.0,129.5949707602335
1560,50,1,0.02,87.06708771929787
3742,50,1,0.02,99.73841720430055
1914,50,0,0.0,0.0
149,50,0,0.0,80.2850789473681
1828,50,0,0.0,138.5026666666664
112,50,0,0.0,138.658175438596
9744,50,0,0.0,175.1040789473676
2010,48,1,0.020833333333333332,-554.7615350877189
1884,48,0,0.0,145.86695122382517
4810,48,0,0.0,0.0
3750,45,0,0.0,139.47775828460013
3965,45,0,0.0,153.8377290448342
9745,45,0,0.0,101.44372319688078
3680,45,0,0.0,67.73880116959056
4025,36,0,0.0,54.51409388165728
5435,36,0,0.0,147.133294346978
1026,36,0,0.0,67.59054580896645
1027,36,0,0.0,96.61438282085108
8701,36,0,0.0,87.6461476608185
1932,32,0,0.0,166.55576665959225
3802,32,0,0.0,172.14216866511018
4150,32,0,0.0,131.20314268534207
2500,30,0,0.0,98.43323304093514
2192,30,0,0.0,146.6252598440542
3887,25,0,0.0,196.635975438596
3257,24,0,0.0,139.27525767543816
6070,22,0,0.0,97.43393592118082
46,22,0,0.0,31.29035936615709
2021,22,0,0.0,165.24421052631544
1462,20,0,0.0,142.76481578947318
748,20,0,0.0,106.29204385964881
2766,20,0,0.0,0.0
466,18,1,0.05555555555555555,-2104.0037154939323
4455,18,0,0.0,88.89111142551684
371,17,0,0.0,140.71448400412763
2055,16,0,0.0,164.889002192982
3650,12,0,0.0,130.6615131578944
4811,11,0,0.0,144.4370733652309
4053,10,0,0.0,163.4860438596487
4016,10,0,0.0,195.71626315789408
3290,9,0,0.0,122.52884015594512
3740,9,0,0.0,171.41724171539923
340,8,0,0.0,119.70945175438563
356,8,0,0.0,78.70064692982426
331,7,0,0.0,43.859649122807
7763,5,0,0.0,26.3638548425862
7790,4,0,0.0,43.859649122807
7582,4,0,0.0,43.859649122807
6705,3,0,0.0,43.85964912280699
7571,3,0,0.0,43.85964912280699
7925,3,0,0.0,29.239766081871334
3080,3,0,0.0,43.85964912280699
2952,2,0,0.0,43.859649122807
3910,2,0,0.0,43.859649122807
7583,2,0,0.0,43.859649122807
5326,2,0,0.0,43.859649122807
9720,2,0,0.0,43.859649122807
6720,2,0,0.0,43.859649122807
3882,1,0,0.0,43.859649122807
5143,1,0,0.0,43.859649122807
6810,1,0,0.0,43.859649122807
6838,1,0,0.0,43.859649122807
7280,1,0,0.0,43.859649122807
6655,1,0,0.0,43.859649122807
2620,1,0,0.0,43.859649122807
1807,1,0,0.0,43.859649122807
284,1,0,0.0,43.859649122807
7340,1,0,0.0,43.859649122807
3655,1,0,0.0,43.859649122807
322,1,0,0.0,43.859649122807
7760,1,0,0.0,43.859649122807
7560,1,0,0.0,43.859649122807
7350,1,0,0.0,43.859649122807
2210,1,0,0.0,43.859649122807
7463,1,0,0.0,43.859649122807
7789,1,0,0.0,43.859649122807
8584,1,0,0.0,43.859649122807
